"","submitted_name","data_source_title","score","matched_name2","match"
"7293","Cycloseris colini","Union 4",0.988,"Cycloseris colini",TRUE
"7294","Cycloseris costulata","NCBI",0.988,"Cycloseris costulata",TRUE
"7295","Cycloseris curvata","Union 4",0.988,"Cycloseris curvata",TRUE
"7296","Cycloseris cyclolites","NCBI",0.988,"Cycloseris cyclolites",TRUE
"7297","Cycloseris distorta","WoRMS",0.988,"Cycloseris distorta",TRUE
"7298","Cycloseris elegans","Index to Organism Names",0.988,"Cycloseris elegans",TRUE
"7299","Cycloseris erosa","Union 4",0.988,"Cycloseris erosa",TRUE
"7300","Cycloseris fragilis","NCBI",0.988,"Cycloseris fragilis",TRUE
"7301","Cycloseris hexagonalis","Union 4",0.988,"Cycloseris hexagonalis",TRUE
"7302","Cycloseris mexicana","EOL",0.988,"Cycloseris mexicana",TRUE
"7303","Cycloseris patelliformis","Union 4",0.988,"Cycloseris patelliformis",TRUE
"7304","Cycloseris sinensis","NCBI",0.988,"Cycloseris sinensis",TRUE
"7305","Cycloseris somervillei","Union 4",0.988,"Cycloseris somervillei",TRUE
"7306","Cycloseris tenuis","NCBI",0.988,"Cycloseris tenuis",TRUE
"7307","Cycloseris vaughani","NCBI",0.988,"Cycloseris vaughani",TRUE
"7308","Cycloteuthis akimushkini","Index to Organism Names",0.988,"Cycloteuthis akimushkini",TRUE
"7309","Cycloteuthis serventyi","EOL",0.75,"Cycloteuthis sirventyi",FALSE
"7310","Cyclothone acclinidens","NCBI",0.988,"Cyclothone acclinidens",TRUE
"7311","Cyclothone alba","NCBI",0.988,"Cyclothone alba",TRUE
"7312","Cyclothone braueri","NCBI",0.988,"Cyclothone braueri",TRUE
"7313","Cyclothone canina","EOL",0.988,"Cyclothone canina",TRUE
"7314","Cyclothone grandis","EOL",0.988,"Cyclothone grandis",TRUE
"7315","Cyclothone livida","NCBI",0.988,"Cyclothone livida",TRUE
"7316","Cyclothone megalops","EOL",0.988,"Cyclothone megalops",TRUE
"7317","Cyclothone microdon","NCBI",0.988,"Cyclothone microdon",TRUE
"7318","Cyclothone microdon subspecies pygmaea","Catalogue of Life",0.988,"Cyclothone microdon",FALSE
"7319","Cyclothone obscura","NCBI",0.988,"Cyclothone obscura",TRUE
"7320","Cyclothone pallida","NCBI",0.988,"Cyclothone pallida",TRUE
"7321","Cyclothone parapallida","NCBI",0.988,"Cyclothone parapallida",TRUE
"7322","Cyclothone pseudoaccliniden","Catalogue of Life",0.75,"Cyclothone pseudoacclinidens",FALSE
"7323","Cyclothone pseudopallida","NCBI",0.988,"Cyclothone pseudopallida",TRUE
"7324","Cyclothone pygmaea","NCBI",0.988,"Cyclothone pygmaea",TRUE
"7325","Cyclothone rhodadenia","EOL",0.988,"Cyclothone rhodadenia",TRUE
"7326","Cyclothone signata alba","uBio NameBank",0.999,"Cyclothone signata alba",TRUE
"7327","Cyema atrum","NCBI",0.988,"Cyema atrum",TRUE
"7328","Cygnus atratus","NCBI",0.988,"Cygnus atratus",TRUE
"7329","Cygnus buccinator","NCBI",0.988,"Cygnus buccinator",TRUE
"7330","Cygnus melancoryphus","NCBI",0.988,"Cygnus melancoryphus",TRUE
"7331","Cygnus melanocorypha melanocorypha","Catalogue of Life",0.988,"Cygnus melanocorypha",FALSE
"7332","Cygnus olor","NCBI",0.988,"Cygnus olor",TRUE
"7333","Cymatium parthenopaeum","EOL",0.988,"Cymatium parthenopaeum",TRUE
"7334","Cymatoceps nasutus","NCBI",0.988,"Cymatoceps nasutus",TRUE
"7335","Cymatogaster aggregata","NCBI",0.988,"Cymatogaster aggregata",TRUE
"7336","Cymatogaster rosaceus","EOL",0.988,"Cymatogaster rosaceus",TRUE
"7337","Cymbium combodgiense","Catalogue of Life",0.75,"Cybium cambodgiense",FALSE
"7338","Cymodocea angustata","uBio NameBank",0.988,"Cymodocea angustata",TRUE
"7339","Cymodocea isoetifolia","uBio NameBank",0.988,"Cymodocea isoetifolia",TRUE
"7340","Cymodocea nodosa","NCBI",0.988,"Cymodocea nodosa",TRUE
"7341","Cymodocea rotundata","NCBI",0.988,"Cymodocea rotundata",TRUE
"7342","Cymodocea serrulata","NCBI",0.988,"Cymodocea serrulata",TRUE
"7343","Cymolutes lecluse","EOL",0.988,"Cymolutes lecluse",TRUE
"7344","Cymolutes praetextatis","uBio NameBank",0.988,"Cymolutes praetextatis",TRUE
"7345","Cymolutes praetextatus","NCBI",0.988,"Cymolutes praetextatus",TRUE
"7346","Cymolutes sandeyeri","EOL",0.988,"Cymolutes sandeyeri",TRUE
"7347","Cymolutes torquatus","NCBI",0.988,"Cymolutes torquatus",TRUE
"7348","Cynarina lacrymalis","NCBI",0.988,"Cynarina lacrymalis",TRUE
"7349","Cynichthys flavapurpuratus","uBio NameBank",0.988,"Cynichthys flavapurpuratus",TRUE
"7350","Cynoglossus browni","NCBI",0.988,"Cynoglossus browni",TRUE
"7351","Cynoglossus cadenati","Freebase",0.988,"Cynoglossus cadenati",TRUE
"7352","Cynoglossus canariensis","NCBI",0.988,"Cynoglossus canariensis",TRUE
"7353","Cynoglossus feldmanni","Freebase",0.988,"Cynoglossus feldmanni",TRUE
"7354","Cynoglossus goreensis","EOL",0.988,"Cynoglossus goreensis",TRUE
"7355","Cynoglossus guineensis","EOL",0.988,"Cynoglossus guineensis",TRUE
"7356","Cynoglossus hardenbergi","EOL",0.988,"Cynoglossus hardenbergi",TRUE
"7357","Cynoglossus lagoensis","EOL",0.988,"Cynoglossus lagoensis",TRUE
"7358","Cynoglossus maccullochi","EOL",0.988,"Cynoglossus maccullochi",TRUE
"7359","Cynoglossus monodi","EOL",0.988,"Cynoglossus monodi",TRUE
"7360","Cynoglossus senegalensis","NCBI",0.988,"Cynoglossus senegalensis",TRUE
"7361","Cynoglossus trigrammus","NCBI",0.988,"Cynoglossus trigrammus",TRUE
"7362","Cynometra iripa","NCBI",0.988,"Cynometra iripa",TRUE
"7363","Cynoponticus coniceps","EOL",0.988,"Cynoponticus coniceps",TRUE
"7364","Cynoponticus ferox","NCBI",0.988,"Cynoponticus ferox",TRUE
"7365","Cynoponticus savanna","EOL",0.988,"Cynoponticus savanna",TRUE
"7366","Cynoscion acoupa","NCBI",0.988,"Cynoscion acoupa",TRUE
"7367","Cynoscion albus","NCBI",0.988,"Cynoscion albus",TRUE
"7368","Cynoscion analis","NCBI",0.988,"Cynoscion analis",TRUE
"7369","Cynoscion arenarius","NCBI",0.988,"Cynoscion arenarius",TRUE
"7370","Cynoscion jamaicensis","NCBI",0.988,"Cynoscion jamaicensis",TRUE
"7371","Cynoscion leiarchus","NCBI",0.988,"Cynoscion leiarchus",TRUE
"7372","Cynoscion macdonaldi","EOL",0.988,"Cynoscion macdonaldi",TRUE
"7373","Cynoscion maracaiboensis","EOL",0.988,"Cynoscion maracaiboensis",TRUE
"7374","Cynoscion microlepidotus","NCBI",0.988,"Cynoscion microlepidotus",TRUE
"7375","Cynoscion nannus","EOL",0.988,"Cynoscion nannus",TRUE
"7376","Cynoscion nebulosus","NCBI",0.988,"Cynoscion nebulosus",TRUE
"7377","Cynoscion nobilis","Index to Organism Names",0.988,"Cynoscion nobilis",TRUE
"7378","Cynoscion nortoni","EOL",0.988,"Cynoscion nortoni",TRUE
"7379","Cynoscion nothus","NCBI",0.988,"Cynoscion nothus",TRUE
"7380","Cynoscion orthonopterus","uBio NameBank",0.988,"Cynoscion orthonopterus",TRUE
"7381","Cynoscion othonopterum","EOL",0.988,"Cynoscion othonopterum",TRUE
"7382","Cynoscion othonopterus","NCBI",0.988,"Cynoscion othonopterus",TRUE
"7383","Cynoscion parvipinnis","NCBI",0.988,"Cynoscion parvipinnis",TRUE
"7384","Cynoscion phoxocephalum","EOL",0.988,"Cynoscion phoxocephalum",TRUE
"7385","Cynoscion phoxocephalus","NCBI",0.988,"Cynoscion phoxocephalus",TRUE
"7386","Cynoscion praedatorius","NCBI",0.988,"Cynoscion praedatorius",TRUE
"7387","Cynoscion reticulatus","NCBI",0.988,"Cynoscion reticulatus",TRUE
"7388","Cynoscion similis","EOL",0.988,"Cynoscion similis",TRUE
"7389","Cynoscion squamipinnis","NCBI",0.988,"Cynoscion squamipinnis",TRUE
"7390","Cynoscion steindachneri","NCBI",0.988,"Cynoscion steindachneri",TRUE
"7391","Cynoscion stolzmanni","EOL",0.988,"Cynoscion stolzmanni",TRUE
"7392","Cynoscion virescens","NCBI",0.988,"Cynoscion virescens",TRUE
"7393","Cynoscion xanthulum","CU*STAR",0.988,"Cynoscion xanthulum",TRUE
"7394","Cynoscion xanthulus","NCBI",0.988,"Cynoscion xanthulus",TRUE
"7395","Cyperus arenarius","EOL",0.988,"Cyperus arenarius",TRUE
"7396","Cyperus bulbosostoloniferus","uBio NameBank",0.988,"Cyperus bulbosostoloniferus",TRUE
"7397","Cyperus bulbosus subspecies elatus","Catalogue of Life",0.988,"Cyperus bulbosus",FALSE
"7398","Cyperus conjunctus","uBio NameBank",0.988,"Cyperus conjunctus",TRUE
"7399","Cyperus lamprocarpus","uBio NameBank",0.988,"Cyperus lamprocarpus",TRUE
"7400","Cyperus littoralis","uBio NameBank",0.988,"Cyperus littoralis",TRUE
"7401","Cyperus mayeri","uBio NameBank",0.988,"Cyperus mayeri",TRUE
"7402","Cyperus spadiceus","uBio NameBank",0.988,"Cyperus spadiceus",TRUE
"7403","Cyperus stoloniferus","CU*STAR",0.988,"Cyperus stoloniferus",TRUE
"7404","Cyphastrea agassizi","Union 4",0.988,"Cyphastrea agassizi",TRUE
"7405","Cyphastrea chalcidicum","NCBI",0.988,"Cyphastrea chalcidicum",TRUE
"7406","Cyphastrea decadia","Union 4",0.988,"Cyphastrea decadia",TRUE
"7407","Cyphastrea hexasepta","Union 4",0.988,"Cyphastrea hexasepta",TRUE
"7408","Cyphastrea japonica","NCBI",0.988,"Cyphastrea japonica",TRUE
"7409","Cyphastrea microphthalma","NCBI",0.988,"Cyphastrea microphthalma",TRUE
"7410","Cyphastrea ocellina","NCBI",0.988,"Cyphastrea ocellina",TRUE
"7411","Cyphastrea serailia","NCBI",0.988,"Cyphastrea serailia",TRUE
"7412","Cyphomycter cavallo","EOL",0.988,"Cyphomycter cavallo",TRUE
"7413","Cyphomycter coryphaenoides","EOL",0.988,"Cyphomycter coryphaenoides",TRUE
"7414","Cyphomycter fageni","Index to Organism Names",0.988,"Cyphomycter fageni",TRUE
"7415","Cyprinodon artifrons","NCBI",0.988,"Cyprinodon artifrons",TRUE
"7416","Cyprinodon baconi","EOL",0.988,"Cyprinodon baconi",TRUE
"7417","Cyprinodon carpio","EOL",0.988,"Cyprinodon carpio",TRUE
"7418","Cyprinodon cundinga","EOL",0.988,"Cyprinodon cundinga",TRUE
"7419","Cyprinodon gibbosus","EOL",0.988,"Cyprinodon gibbosus",TRUE
"7420","Cyprinodon hubbsi","EOL",0.988,"Cyprinodon hubbsi",TRUE
"7421","Cyprinodon mydrus","EOL",0.988,"Cyprinodon mydrus",TRUE
"7422","Cyprinodon parvus","EOL",0.988,"Cyprinodon parvus",TRUE
"7423","Cyprinodon variegatus","NCBI",0.988,"Cyprinodon variegatus",TRUE
"7424","Cyprinus americanus","EOL",0.988,"Cyprinus americanus",TRUE
"7425","Cyprinus esca","EOL",0.988,"Cyprinus esca",TRUE
"7426","Cyprinus gonorynchus","EOL",0.988,"Cyprinus gonorynchus",TRUE
"7427","Cypselurus altipennis","Index to Organism Names",0.988,"Cypselurus altipennis",TRUE
"7428","Cypselurus bahiensis","EOL",0.988,"Cypselurus bahiensis",TRUE
"7429","Cypselurus callopterus","NCBI",0.988,"Cypselurus callopterus",TRUE
"7430","Cypselurus comatus","EOL",0.988,"Cypselurus comatus",TRUE
"7431","Cypselurus cyanopterus","EOL",0.988,"Cypselurus cyanopterus",TRUE
"7432","Cypselurus heterurus","EOL",0.988,"Cypselurus heterurus",TRUE
"7433","Cypselurus hewitti","EOL",0.988,"Cypselurus hewitti",TRUE
"7434","Cypselurus hyperistius","EOL",0.988,"Cypselurus hyperistius",TRUE
"7435","Cypselurus melanurus","EOL",0.988,"Cypselurus melanurus",TRUE
"7436","Cypselurus milleri","EOL",0.988,"Cypselurus milleri",TRUE
"7437","Cypselurus monroei","EOL",0.988,"Cypselurus monroei",TRUE
"7438","Cypselurus polyethmus","EOL",0.988,"Cypselurus polyethmus",TRUE
"7439","Cypselurus smithi","EOL",0.988,"Cypselurus smithi",TRUE
"7440","Cypselurus speculiger","Papahanaumokuakea Marine National Monument",0.988,"Cypselurus speculiger",TRUE
"7441","Cypsilurus cyanopterus","Index to Organism Names",0.988,"Cypsilurus cyanopterus",TRUE
"7442","Cypsilurus rondeletii","EOL",0.988,"Cypsilurus rondeletii",TRUE
"7443","Cyptotomus crassiceps","GBIF Backbone Taxonomy",0.988,"Cyptotomus crassiceps",TRUE
"7444","Cyrena adunca","Interim Register of Marine and Nonmarine Genera",0.75,"Cyrena",FALSE
"7445","Cyrena aquilina","Interim Register of Marine and Nonmarine Genera",0.75,"Cyrena",FALSE
"7446","Cyrena astronomica","Interim Register of Marine and Nonmarine Genera",0.75,"Cyrena",FALSE
"7447","Cyrena bengalensis","Index to Organism Names",0.988,"Cyrena bengalensis",TRUE
"7448","Cyrena bicolor","Interim Register of Marine and Nonmarine Genera",0.75,"Cyrena",FALSE
"7449","Cyrena chinensis","Interim Register of Marine and Nonmarine Genera",0.75,"Cyrena",FALSE
"7450","Cyrena colombeliana","Interim Register of Marine and Nonmarine Genera",0.75,"Cyrena",FALSE
"7451","Cyrena cordierian","Interim Register of Marine and Nonmarine Genera",0.75,"Cyrena",FALSE
"7452","Cyrena diminuta","Interim Register of Marine and Nonmarine Genera",0.75,"Cyrena",FALSE
"7453","Cyrena foukiensis","Interim Register of Marine and Nonmarine Genera",0.75,"Cyrena",FALSE
"7454","Cyrena fuscata","Interim Register of Marine and Nonmarine Genera",0.75,"Cyrena",FALSE
"7455","Cyrena gentiliana","Interim Register of Marine and Nonmarine Genera",0.75,"Cyrena",FALSE
"7456","Cyrena gravis","GBIF Backbone Taxonomy",0.75,"Cyrena gravesi",FALSE
"7457","Cyrena leleciana","Interim Register of Marine and Nonmarine Genera",0.75,"Cyrena",FALSE
"7458","Cyrena orienialis","Index to Organism Names",0.75,"Cyrena orientalis",FALSE
"7459","Cyrena uncinulata","Interim Register of Marine and Nonmarine Genera",0.75,"Cyrena",FALSE
"7460","Cyrena woodiana","EOL",0.75,"Cyrene woodiana",FALSE
"7461","Cyrenoida rhodopyga","Index to Organism Names",0.988,"Cyrenoida rhodopyga",TRUE
"7462","Cystiactis strumosa","Interim Register of Marine and Nonmarine Genera",0.75,"Cystiactis",FALSE
"7463","Cysticus gutta","GBIF Backbone Taxonomy",0.988,"Cysticus gutta",TRUE
"7464","Cysticus josephinae","GBIF Backbone Taxonomy",0.988,"Cysticus josephinae",TRUE
"7465","Cystophora antillarum","The Paleobiology Database",0.988,"Cystophora antillarum",TRUE
"7466","Cystophora cristata","NCBI",0.988,"Cystophora cristata",TRUE
"7467","Cyttopsis itea","EOL",0.988,"Cyttopsis itea",TRUE
"7468","Cyttopsis rosea","NCBI",0.988,"Cyttopsis rosea",TRUE
"7469","Cyttosoma maculatus","Index to Organism Names",0.988,"Cyttosoma maculatus",TRUE
"7470","Cyttosoma verrucosum","uBio NameBank",0.988,"Cyttosoma verrucosum",TRUE
"7471","Cyttula macropus","EOL",0.988,"Cyttula macropus",TRUE
"7472","Cyttus hololepis","EOL",0.988,"Cyttus hololepis",TRUE
"7473","Cyttus novaezealandiae","Freebase",0.988,"Cyttus novaezealandiae",TRUE
"7474","Dactylagnus mundus","Freebase",0.988,"Dactylagnus mundus",TRUE
"7475","Dactylagnus parvus","Freebase",0.988,"Dactylagnus parvus",TRUE
"7476","Dactylagnus peratikos","Freebase",0.988,"Dactylagnus peratikos",TRUE
"7477","Dactylagnus porvus","uBio NameBank",0.988,"Dactylagnus porvus",TRUE
"7478","Dactylanthias aplodactylus","uBio NameBank",0.988,"Dactylanthias aplodactylus",TRUE
"7479","Dactylanthias haplodactylus","EOL",0.988,"Dactylanthias haplodactylus",TRUE
"7480","Dactylobatus armatus","EOL",0.988,"Dactylobatus armatus",TRUE
"7481","Dactylobatus clarkii","EOL",0.988,"Dactylobatus clarkii",TRUE
"7482","Dactyloptena gilberti","NCBI",0.988,"Dactyloptena gilberti",TRUE
"7483","Dactyloptena jordani","EOL",0.988,"Dactyloptena jordani",TRUE
"7484","Dactylopterus blochii","EOL",0.988,"Dactylopterus blochii",TRUE
"7485","Dactylopterus communis","EOL",0.988,"Dactylopterus communis",TRUE
"7486","Dactylopterus fasciatus","EOL",0.988,"Dactylopterus fasciatus",TRUE
"7487","Dactylopterus occidentalis","EOL",0.988,"Dactylopterus occidentalis",TRUE
"7488","Dactylopterus tentaculatus","uBio NameBank",0.988,"Dactylopterus tentaculatus",TRUE
"7489","Dactylopterus volitans","NCBI",0.988,"Dactylopterus volitans",TRUE
"7490","Dactyloscopus amnis","Freebase",0.988,"Dactyloscopus amnis",TRUE
"7491","Dactyloscopus boehlkei","Freebase",0.988,"Dactyloscopus boehlkei",TRUE
"7492","Dactyloscopus byersi","Freebase",0.988,"Dactyloscopus byersi",TRUE
"7493","Dactyloscopus cinctus","EOL",0.988,"Dactyloscopus cinctus",TRUE
"7494","Dactyloscopus comptus","Freebase",0.988,"Dactyloscopus comptus",TRUE
"7495","Dactyloscopus crossotus","Freebase",0.988,"Dactyloscopus crossotus",TRUE
"7496","Dactyloscopus elongatus","EOL",0.988,"Dactyloscopus elongatus",TRUE
"7497","Dactyloscopus fallax","EOL",0.988,"Dactyloscopus fallax",TRUE
"7498","Dactyloscopus fimbriata","EOL",0.988,"Dactyloscopus fimbriata",TRUE
"7499","Dactyloscopus fimbriatus","Freebase",0.988,"Dactyloscopus fimbriatus",TRUE
"7500","Dactyloscopus foraminosus","NCBI",0.988,"Dactyloscopus foraminosus",TRUE
"7501","Dactyloscopus heraldi","EOL",0.988,"Dactyloscopus heraldi",TRUE
"7502","Dactyloscopus insulatus","EOL",0.988,"Dactyloscopus insulatus",TRUE
"7503","Dactyloscopus lacteus","NCBI",0.988,"Dactyloscopus lacteus",TRUE
"7504","Dactyloscopus lunaticus","Freebase",0.988,"Dactyloscopus lunaticus",TRUE
"7505","Dactyloscopus metoecus","Freebase",0.988,"Dactyloscopus metoecus",TRUE
"7506","Dactyloscopus minutus","Freebase",0.988,"Dactyloscopus minutus",TRUE
"7507","Dactyloscopus moorei","Freebase",0.988,"Dactyloscopus moorei",TRUE
"7508","Dactyloscopus pectoralis","NCBI",0.988,"Dactyloscopus pectoralis",TRUE
"7509","Dactyloscopus poeyi","Freebase",0.988,"Dactyloscopus poeyi",TRUE
"7510","Dactyloscopus tridigitatus","NCBI",0.988,"Dactyloscopus tridigitatus",TRUE
"7511","Dactyloscopus zelotes","Freebase",0.988,"Dactyloscopus zelotes",TRUE
"7512","Dactylostomias digitatus","EOL",0.988,"Dactylostomias digitatus",TRUE
"7513","Dacymba bennetti","uBio NameBank",0.988,"Dacymba bennetti",TRUE
"7514","Daector dowi","EOL",0.988,"Daector dowi",TRUE
"7515","Daector reticulata","EOL",0.988,"Daector reticulata",TRUE
"7516","Daector schmitti","EOL",0.988,"Daector schmitti",TRUE
"7517","Dagetichthys lusitanica","Catalogue of Life",0.75,"Dagetichthys",FALSE
"7518","Dajaus diemensis","EOL",0.988,"Dajaus diemensis",TRUE
"7519","Dajaus elongatus","EOL",0.988,"Dajaus elongatus",TRUE
"7520","Dalatias licha","NCBI",0.988,"Dalatias licha",TRUE
"7521","Dalophis boulengeri","EOL",0.988,"Dalophis boulengeri",TRUE
"7522","Dalophis cephalopeltis","EOL",0.988,"Dalophis cephalopeltis",TRUE
"7523","Dalophis multidentatus","EOL",0.988,"Dalophis multidentatus",TRUE
"7524","Dalophis obtusirostris","EOL",0.988,"Dalophis obtusirostris",TRUE
"7525","Dalophis orientalis","EOL",0.988,"Dalophis orientalis",TRUE
"7526","Dalophis polyophthalmus","EOL",0.988,"Dalophis polyophthalmus",TRUE
"7527","Damalichthys argyrosomus","uBio NameBank",0.988,"Damalichthys argyrosomus",TRUE
"7528","Damalichthys vacca","EOL",0.988,"Damalichthys vacca",TRUE
"7529","Danacetichthys galathenus","NCBI",0.988,"Danacetichthys galathenus",TRUE
"7530","Danichthys cribrosus","uBio NameBank",0.988,"Danichthys cribrosus",TRUE
"7531","Danichthys rondeleti","Index to Organism Names",0.988,"Danichthys rondeleti",TRUE
"7532","Daption capense","NCBI",0.988,"Daption capense",TRUE
"7533","Daramattus americanus","uBio NameBank",0.988,"Daramattus americanus",TRUE
"7534","Daramattus armatus","EOL",0.988,"Daramattus armatus",TRUE
"7535","Daramattus barnadrdi","Catalogue of Life",0.75,"Daramattus barnardi",FALSE
"7536","Dasyatis acutirostra","NCBI",0.988,"Dasyatis acutirostra",TRUE
"7537","Dasyatis akajei","NCBI",0.988,"Dasyatis akajei",TRUE
"7538","Dasyatis americana","NCBI",0.988,"Dasyatis americana",TRUE
"7539","Dasyatis annotata","EOL",0.988,"Dasyatis annotata",TRUE
"7540","Dasyatis annotatus","uBio NameBank",0.988,"Dasyatis annotatus",TRUE
"7541","Dasyatis bennetti","NCBI",0.988,"Dasyatis bennetti",TRUE
"7542","Dasyatis brevicaudata","NCBI",0.988,"Dasyatis brevicaudata",TRUE
"7543","Dasyatis brevis","NCBI",0.988,"Dasyatis brevis",TRUE
"7544","Dasyatis centroura","NCBI",0.988,"Dasyatis centroura",TRUE
"7545","Dasyatis chrysonota","NCBI",0.988,"Dasyatis chrysonota",TRUE
"7546","Dasyatis chrysonota subspecies marmorata","Catalogue of Life",0.988,"Dasyatis chrysonota",FALSE
"7547","Dasyatis colarensis","Freebase",0.988,"Dasyatis colarensis",TRUE
"7548","Dasyatis dipterura","NCBI",0.988,"Dasyatis dipterura",TRUE
"7549","Dasyatis fluviorum","NCBI",0.988,"Dasyatis fluviorum",TRUE
"7550","Dasyatis geijskesi","Freebase",0.988,"Dasyatis geijskesi",TRUE
"7551","Dasyatis gigantea","Freebase",0.988,"Dasyatis gigantea",TRUE
"7552","Dasyatis guttata","NCBI",0.988,"Dasyatis guttata",TRUE
"7553","Dasyatis hastata","Freebase",0.988,"Dasyatis hastata",TRUE
"7554","Dasyatis hawaiiensis","EOL",0.988,"Dasyatis hawaiiensis",TRUE
"7555","Dasyatis hypostigma","NCBI",0.988,"Dasyatis hypostigma",TRUE
"7556","Dasyatis izuensis","NCBI",0.988,"Dasyatis izuensis",TRUE
"7557","Dasyatis kuhlii","EOL",0.988,"Dasyatis kuhlii",TRUE
"7558","Dasyatis laevigata","NCBI",0.988,"Dasyatis laevigata",TRUE
"7559","Dasyatis lata","NCBI",0.988,"Dasyatis lata",TRUE
"7560","Dasyatis leylandi","EOL",0.988,"Dasyatis leylandi",TRUE
"7561","Dasyatis longa","NCBI",0.988,"Dasyatis longa",TRUE
"7562","Dasyatis longus","EOL",0.988,"Dasyatis longus",TRUE
"7563","Dasyatis margarita","NCBI",0.988,"Dasyatis margarita",TRUE
"7564","Dasyatis margaritella","NCBI",0.988,"Dasyatis margaritella",TRUE
"7565","Dasyatis marianae","Freebase",0.988,"Dasyatis marianae",TRUE
"7566","Dasyatis marmorata","NCBI",0.988,"Dasyatis marmorata",TRUE
"7567","Dasyatis matsubarai","NCBI",0.988,"Dasyatis matsubarai",TRUE
"7568","Dasyatis microps","NCBI",0.988,"Dasyatis microps",TRUE
"7569","Dasyatis multispinosa","Freebase",0.988,"Dasyatis multispinosa",TRUE
"7570","Dasyatis navarrae","NCBI",0.988,"Dasyatis navarrae",TRUE
"7571","Dasyatis parvonigra","NCBI",0.988,"Dasyatis parvonigra",TRUE
"7572","Dasyatis pastinaca","NCBI",0.988,"Dasyatis pastinaca",TRUE
"7573","Dasyatis rudis","Freebase",0.988,"Dasyatis rudis",TRUE
"7574","Dasyatis sabina","NCBI",0.988,"Dasyatis sabina",TRUE
"7575","Dasyatis say","NCBI",0.988,"Dasyatis say",TRUE
"7576","Dasyatis sayi","EOL",0.988,"Dasyatis sayi",TRUE
"7577","Dasyatis sephen","Index to Organism Names",0.988,"Dasyatis sephen",TRUE
"7578","Dasyatis sinensis","Freebase",0.988,"Dasyatis sinensis",TRUE
"7579","Dasyatis thetidis","NCBI",0.988,"Dasyatis thetidis",TRUE
"7580","Dasyatis tortonesei","NCBI",0.988,"Dasyatis tortonesei",TRUE
"7581","Dasyatis ukpam","Freebase",0.988,"Dasyatis ukpam",TRUE
"7582","Dasyatis ushiei","NCBI",0.988,"Dasyatis ushiei",TRUE
"7583","Dasyatis zugei","NCBI",0.988,"Dasyatis zugei",TRUE
"7584","Dasybatis dipterurus","EOL",0.988,"Dasybatis dipterurus",TRUE
"7585","Dasybatis ushiei","uBio NameBank",0.988,"Dasybatis ushiei",TRUE
"7586","Datnia argentea","EOL",0.988,"Datnia argentea",TRUE
"7587","Datnia cancellata","EOL",0.988,"Datnia cancellata",TRUE
"7588","Datnia virgata","uBio NameBank",0.988,"Datnia virgata",TRUE
"7589","Datnioides polota","NCBI",0.988,"Datnioides polota",TRUE
"7590","Daymaeria flagellifera","uBio NameBank",0.988,"Daymaeria flagellifera",TRUE
"7591","Deania calcea","NCBI",0.988,"Deania calcea",TRUE
"7592","Deania hystricosa","NCBI",0.988,"Deania hystricosa",TRUE
"7593","Deania profundora","Catalogue of Life",0.988,"Deania profundora",TRUE
"7594","Deania profundorum","NCBI",0.988,"Deania profundorum",TRUE
"7595","Deania quadrispinosa","NCBI",0.988,"Deania quadrispinosa",TRUE
"7596","Decapterus angolensis","uBio NameBank",0.988,"Decapterus angolensis",TRUE
"7597","Decapterus canonoides","EOL",0.988,"Decapterus canonoides",TRUE
"7598","Decapterus dayi","EOL",0.988,"Decapterus dayi",TRUE
"7599","Decapterus lajang","EOL",0.988,"Decapterus lajang",TRUE
"7600","Decapterus longimanus","EOL",0.988,"Decapterus longimanus",TRUE
"7601","Decapterus macarellus","NCBI",0.988,"Decapterus macarellus",TRUE
"7602","Decapterus muroadsi","NCBI",0.988,"Decapterus muroadsi",TRUE
"7603","Decapterus pinnulatus","EOL",0.988,"Decapterus pinnulatus",TRUE
"7604","Decapterus polyaspis","EOL",0.988,"Decapterus polyaspis",TRUE
"7605","Decapterus punctatus","NCBI",0.988,"Decapterus punctatus",TRUE
"7606","Decapterus rhonchus","EOL",0.988,"Decapterus rhonchus",TRUE
"7607","Decapterus ronchus","EOL",0.988,"Decapterus ronchus",TRUE
"7608","Decapterus russelli","NCBI",0.988,"Decapterus russelli",TRUE
"7609","Decapterus russellii","Index to Organism Names",0.988,"Decapterus russellii",TRUE
"7610","Decapterus tabl","NCBI",0.988,"Decapterus tabl",TRUE
"7611","Decodon grandisquamis","EOL",0.988,"Decodon grandisquamis",TRUE
"7612","Decodon melasma","NCBI",0.988,"Decodon melasma",TRUE
"7613","Decodon pacificus","CU*STAR",0.988,"Decodon pacificus",TRUE
"7614","Decodon puellaris","NCBI",0.988,"Decodon puellaris",TRUE
"7615","Deidamia crucifer","Index to Organism Names",0.988,"Deidamia crucifer",TRUE
"7616","Deidamia leptodactyla","Index to Organism Names",0.988,"Deidamia leptodactyla",TRUE
"7617","Dekaya anomala","EOL",0.988,"Dekaya anomala",TRUE
"7618","Delesseria hancockii","uBio NameBank",0.988,"Delesseria hancockii",TRUE
"7619","Delphinapterus leucas","NCBI",0.988,"Delphinapterus leucas",TRUE
"7620","Delphinus bairdii","BioLib.cz",0.995,"Delphinus",FALSE
"7621","Delphinus capensis","NCBI",0.988,"Delphinus capensis",TRUE
"7622","Delphinus delphis","NCBI",0.988,"Delphinus delphis",TRUE
