"","submitted_name","data_source_title","score","matched_name2","match"
"700","Chaetodon hoefleri","NCBI",0.988,"Chaetodon hoefleri",TRUE
"701","Chaetodon humeralis","NCBI",0.988,"Chaetodon humeralis",TRUE
"702","Chaetodon interruptus","NCBI",0.988,"Chaetodon interruptus",TRUE
"703","Chaetodon kleinii","NCBI",0.988,"Chaetodon kleinii",TRUE
"704","Chaetodon larvatus","NCBI",0.988,"Chaetodon larvatus",TRUE
"705","Chaetodon leucopleura","NCBI",0.988,"Chaetodon leucopleura",TRUE
"706","Chaetodon lineolatus","NCBI",0.988,"Chaetodon lineolatus",TRUE
"707","Chaetodon litus","Freebase",0.988,"Chaetodon litus",TRUE
"708","Chaetodon lunula","NCBI",0.988,"Chaetodon lunula",TRUE
"709","Chaetodon lunulatus","NCBI",0.988,"Chaetodon lunulatus",TRUE
"710","Chaetodon madagaskariensis","NCBI",0.988,"Chaetodon madagaskariensis",TRUE
"711","Chaetodon marleyi","NCBI",0.988,"Chaetodon marleyi",TRUE
"712","Chaetodon melannotus","NCBI",0.988,"Chaetodon melannotus",TRUE
"713","Chaetodon melapterus","NCBI",0.988,"Chaetodon melapterus",TRUE
"714","Chaetodon mertensii","NCBI",0.988,"Chaetodon mertensii",TRUE
"715","Chaetodon mesoleucos","NCBI",0.988,"Chaetodon mesoleucos",TRUE
"716","Chaetodon meyeri","NCBI",0.988,"Chaetodon meyeri",TRUE
"717","Chaetodon miliaris","NCBI",0.988,"Chaetodon miliaris",TRUE
"718","Chaetodon mitratus","NCBI",0.988,"Chaetodon mitratus",TRUE
"719","Chaetodon multicinctus","NCBI",0.988,"Chaetodon multicinctus",TRUE
"720","Chaetodon nigropunctatus","EOL",0.988,"Chaetodon nigropunctatus",TRUE
"721","Chaetodon nippon","NCBI",0.988,"Chaetodon nippon",TRUE
"722","Chaetodon ocellatus","NCBI",0.988,"Chaetodon ocellatus",TRUE
"723","Chaetodon ocellicaudus","NCBI",0.988,"Chaetodon ocellicaudus",TRUE
"724","Chaetodon octofasciatus","NCBI",0.988,"Chaetodon octofasciatus",TRUE
"725","Chaetodon ornatissimus","NCBI",0.988,"Chaetodon ornatissimus",TRUE
"726","Chaetodon oxycephalus","NCBI",0.988,"Chaetodon oxycephalus",TRUE
"727","Chaetodon paucifasciatus","NCBI",0.988,"Chaetodon paucifasciatus",TRUE
"728","Chaetodon pelewensis","NCBI",0.988,"Chaetodon pelewensis",TRUE
"729","Chaetodon pictus","EOL",0.988,"Chaetodon pictus",TRUE
"730","Chaetodon plebeius","NCBI",0.988,"Chaetodon plebeius",TRUE
"731","Chaetodon punctatofasciatus","NCBI",0.988,"Chaetodon punctatofasciatus",TRUE
"732","Chaetodon quadrimaculatus","NCBI",0.988,"Chaetodon quadrimaculatus",TRUE
"733","Chaetodon rafflesii","NCBI",0.988,"Chaetodon rafflesii",TRUE
"734","Chaetodon rainfordi","NCBI",0.988,"Chaetodon rainfordi",TRUE
"735","Chaetodon reticulatus","NCBI",0.988,"Chaetodon reticulatus",TRUE
"736","Chaetodon robustus","NCBI",0.988,"Chaetodon robustus",TRUE
"737","Chaetodon sanctaehelenae","NCBI",0.988,"Chaetodon sanctaehelenae",TRUE
"738","Chaetodon sedentarius","NCBI",0.988,"Chaetodon sedentarius",TRUE
"739","Chaetodon selene","NCBI",0.988,"Chaetodon selene",TRUE
"740","Chaetodon semeion","NCBI",0.988,"Chaetodon semeion",TRUE
"741","Chaetodon semilarvatus","NCBI",0.988,"Chaetodon semilarvatus",TRUE
"742","Chaetodon smithi","EOL",0.988,"Chaetodon smithi",TRUE
"743","Chaetodon speculum","NCBI",0.988,"Chaetodon speculum",TRUE
"744","Chaetodon striatus","NCBI",0.988,"Chaetodon striatus",TRUE
"745","Chaetodon tinkeri","NCBI",0.988,"Chaetodon tinkeri",TRUE
"746","Chaetodontoplus ballinae","EOL",0.988,"Chaetodontoplus ballinae",TRUE
"747","Chaetodontoplus caeruleopunctatus","NCBI",0.988,"Chaetodontoplus caeruleopunctatus",TRUE
"748","Chaetodontoplus chrysocephalus","EOL",0.988,"Chaetodontoplus chrysocephalus",TRUE
"749","Chaetodontoplus conspicillatus","NCBI",0.988,"Chaetodontoplus conspicillatus",TRUE
"750","Chaetodontoplus dimidiatus","EOL",0.988,"Chaetodontoplus dimidiatus",TRUE
"751","Chaetodontoplus duboulayi","NCBI",0.988,"Chaetodontoplus duboulayi",TRUE
"752","Chaetodontoplus melanosoma","NCBI",0.988,"Chaetodontoplus melanosoma",TRUE
"753","Chaetodontoplus meredithi","NCBI",0.988,"Chaetodontoplus meredithi",TRUE
"754","Chaetodontoplus mesoleucus","NCBI",0.988,"Chaetodontoplus mesoleucus",TRUE
"755","Chaetodontoplus niger","EOL",0.988,"Chaetodontoplus niger",TRUE
"756","Chaetodontoplus personifer","EOL",0.988,"Chaetodontoplus personifer",TRUE
"757","Chaetodontoplus poliourus","Catalogue of Life",0.988,"Chaetodontoplus poliourus",TRUE
"758","Chaetodontoplus septentrionalis","NCBI",0.988,"Chaetodontoplus septentrionalis",TRUE
"759","Chaetodontoplus vanderloosi","uBio NameBank",0.988,"Chaetodontoplus vanderloosi",TRUE
"760","Chaetodon triangulum","EOL",0.988,"Chaetodon triangulum",TRUE
"761","Chaetodon trichrous","NCBI",0.988,"Chaetodon trichrous",TRUE
"762","Chaetodon tricinctus","NCBI",0.988,"Chaetodon tricinctus",TRUE
"763","Chaetodon trifascialis","NCBI",0.988,"Chaetodon trifascialis",TRUE
"764","Chaetodon trifasciatus","NCBI",0.988,"Chaetodon trifasciatus",TRUE
"765","Chaetodon ulietensis","NCBI",0.988,"Chaetodon ulietensis",TRUE
"766","Chaetodon unimaculatus","NCBI",0.988,"Chaetodon unimaculatus",TRUE
"767","Chaetodon vagabundus","NCBI",0.988,"Chaetodon vagabundus",TRUE
"768","Chaetodon wiebeli","NCBI",0.988,"Chaetodon wiebeli",TRUE
"769","Chaetodon xanthocephalus","NCBI",0.988,"Chaetodon xanthocephalus",TRUE
"770","Chaetodon xanthurus","NCBI",0.988,"Chaetodon xanthurus",TRUE
"771","Chaetodon zanzibarensis","NCBI",0.988,"Chaetodon zanzibarensis",TRUE
"772","Chalaroderma capito","Freebase",0.988,"Chalaroderma capito",TRUE
"773","Chalaroderma ocellata","Freebase",0.988,"Chalaroderma ocellata",TRUE
"774","Chasmodes bosquianus","NCBI",0.988,"Chasmodes bosquianus",TRUE
"775","Chasmodes longimaxilla","NCBI",0.988,"Chasmodes longimaxilla",TRUE
"776","Chasmodes saburrae","NCBI",0.988,"Chasmodes saburrae",TRUE
"777","Cheilinus abudjubbe","EOL",0.988,"Cheilinus abudjubbe",TRUE
"778","Cheilinus chlorourus","NCBI",0.988,"Cheilinus chlorourus",TRUE
"779","Cheilinus fasciatus","NCBI",0.988,"Cheilinus fasciatus",TRUE
"780","Cheilinus lunulatus","NCBI",0.988,"Cheilinus lunulatus",TRUE
"781","Cheilinus oxycephalus","NCBI",0.988,"Cheilinus oxycephalus",TRUE
"782","Cheilinus quinquecinctus","EOL",0.988,"Cheilinus quinquecinctus",TRUE
"783","Cheilinus trilobatus","NCBI",0.988,"Cheilinus trilobatus",TRUE
"784","Cheilio inermis","NCBI",0.988,"Cheilio inermis",TRUE
"785","Cheimerius matsubarai","NCBI",0.988,"Cheimerius matsubarai",TRUE
"786","Cheimerius nufar","NCBI",0.988,"Cheimerius nufar",TRUE
"787","Chelarctus aureus","NCBI",0.988,"Chelarctus aureus",TRUE
"788","Chelarctus crosnieri","NCBI",0.988,"Chelarctus crosnieri",TRUE
"789","Chelarctus cultrifer","NCBI",0.988,"Chelarctus cultrifer",TRUE
"790","Chelmon marginalis","NCBI",0.988,"Chelmon marginalis",TRUE
"791","Chelmon muelleri","NCBI",0.988,"Chelmon muelleri",TRUE
"792","Chelmonops curiosus","NCBI",0.988,"Chelmonops curiosus",TRUE
"793","Chelmonops truncatus","NCBI",0.988,"Chelmonops truncatus",TRUE
"794","Chelmon rostratus","NCBI",0.988,"Chelmon rostratus",TRUE
"795","Chelonia mydas","NCBI",0.988,"Chelonia mydas",TRUE
"796","Chelonia mydas hawaiian subpopulation","Catalogue of Life",0.988,"Chelonia mydas",FALSE
"797","Chelonodon dapsilis","EOL",0.988,"Chelonodon dapsilis",TRUE
"798","Chelonodon laticeps","EOL",0.988,"Chelonodon laticeps",TRUE
"799","Chelonodon patoca","NCBI",0.988,"Chelonodon patoca",TRUE
"800","Chelonodon pleurospilus","NCBI",0.988,"Chelonodon pleurospilus",TRUE
"801","Chlorurus atrilunula","NCBI",0.988,"Chlorurus atrilunula",TRUE
"802","Chlorurus bleekeri","NCBI",0.988,"Chlorurus bleekeri",TRUE
"803","Chlorurus bowersi","NCBI",0.988,"Chlorurus bowersi",TRUE
"804","Chlorurus capistratoides","NCBI",0.988,"Chlorurus capistratoides",TRUE
"805","Chlorurus cyanescens","NCBI",0.988,"Chlorurus cyanescens",TRUE
"806","Chlorurus enneacanthus","NCBI",0.988,"Chlorurus enneacanthus",TRUE
"807","Chlorurus frontalis","NCBI",0.988,"Chlorurus frontalis",TRUE
"808","Chlorurus genazonatus","EOL",0.988,"Chlorurus genazonatus",TRUE
"809","Chlorurus gibbus","NCBI",0.988,"Chlorurus gibbus",TRUE
"810","Chlorurus japanensis","NCBI",0.988,"Chlorurus japanensis",TRUE
"811","Chlorurus microrhinos","NCBI",0.988,"Chlorurus microrhinos",TRUE
"812","Chlorurus oedema","NCBI",0.988,"Chlorurus oedema",TRUE
"813","Chlorurus perspicillatus","NCBI",0.988,"Chlorurus perspicillatus",TRUE
"814","Chlorurus rhakoura","NCBI",0.988,"Chlorurus rhakoura",TRUE
"815","Chlorurus sordidus","NCBI",0.988,"Chlorurus sordidus",TRUE
"816","Chlorurus spilurus","NCBI",0.988,"Chlorurus spilurus",TRUE
"817","Chlorurus strongylocephalus","NCBI",0.988,"Chlorurus strongylocephalus",TRUE
"818","Chlorurus troschelii","Freebase",0.988,"Chlorurus troschelii",TRUE
"819","Choerodon anchorago","NCBI",0.988,"Choerodon anchorago",TRUE
"820","Choerodon cephalotes","NCBI",0.988,"Choerodon cephalotes",TRUE
"821","Choerodon fasciatus","NCBI",0.988,"Choerodon fasciatus",TRUE
"822","Choerodon frenatus","NCBI",0.988,"Choerodon frenatus",TRUE
"823","Choerodon gomoni","NCBI",0.988,"Choerodon gomoni",TRUE
"824","Choerodon graphicus","EOL",0.988,"Choerodon graphicus",TRUE
"825","Choerodon gymnogenys","NCBI",0.988,"Choerodon gymnogenys",TRUE
"826","Choerodon jordani","NCBI",0.988,"Choerodon jordani",TRUE
"827","Choerodon margaritiferus","NCBI",0.988,"Choerodon margaritiferus",TRUE
"828","Choerodon melanostigma","EOL",0.988,"Choerodon melanostigma",TRUE
"829","Choerodon monostigma","NCBI",0.988,"Choerodon monostigma",TRUE
"830","Choerodon oligacanthus","NCBI",0.988,"Choerodon oligacanthus",TRUE
"831","Choerodon paynei","EOL",0.988,"Choerodon paynei",TRUE
"832","Choerodon robustus","NCBI",0.988,"Choerodon robustus",TRUE
"833","Choerodon rubescens","NCBI",0.988,"Choerodon rubescens",TRUE
"834","Choerodon sugillatum","NCBI",0.988,"Choerodon sugillatum",TRUE
"835","Choerodon venustus","NCBI",0.988,"Choerodon venustus",TRUE
"836","Choerodon vitta","NCBI",0.988,"Choerodon vitta",TRUE
"837","Choerodon zamboangae","NCBI",0.988,"Choerodon zamboangae",TRUE
"838","Choerodon zosterophorus","EOL",0.988,"Choerodon zosterophorus",TRUE
"839","Chromis alpha","NCBI",0.988,"Chromis alpha",TRUE
"840","Chromis alta","NCBI",0.988,"Chromis alta",TRUE
"841","Chromis atrilobata","NCBI",0.988,"Chromis atrilobata",TRUE
"842","Chromis bermudae","EOL",0.988,"Chromis bermudae",TRUE
"843","Chromis cadenati","NCBI",0.988,"Chromis cadenati",TRUE
"844","Chromis chromis","NCBI",0.988,"Chromis chromis",TRUE
"845","Chromis crusma","EOL",0.988,"Chromis crusma",TRUE
"846","Chromis cyanea","NCBI",0.988,"Chromis cyanea",TRUE
"847","Chromis enchrysura","NCBI",0.988,"Chromis enchrysura",TRUE
"848","Chromis flavicauda","EOL",0.988,"Chromis flavicauda",TRUE
"849","Chromis insolata","NCBI",0.988,"Chromis insolata",TRUE
"850","Chromis intercrusma","EOL",0.988,"Chromis intercrusma",TRUE
"851","Chromis limbata","NCBI",0.988,"Chromis limbata",TRUE
"852","Chromis limbaughi","Freebase",0.988,"Chromis limbaughi",TRUE
"853","Chromis lubbocki","EOL",0.988,"Chromis lubbocki",TRUE
"854","Chromis multilineata","NCBI",0.988,"Chromis multilineata",TRUE
"855","Chromis pembae","EOL",0.988,"Chromis pembae",TRUE
"856","Chromis punctipinnis","NCBI",0.988,"Chromis punctipinnis",TRUE
"857","Chromis sanctaehelenae","Freebase",0.988,"Chromis sanctaehelenae",TRUE
"858","Chromis scotti","EOL",0.988,"Chromis scotti",TRUE
"859","Chrysiptera flavipinnis","EOL",0.988,"Chrysiptera flavipinnis",TRUE
"860","Chrysiptera unimaculata","NCBI",0.988,"Chrysiptera unimaculata",TRUE
"861","Chrysoblephus anglicus","NCBI",0.988,"Chrysoblephus anglicus",TRUE
"862","Chrysoblephus cristiceps","NCBI",0.988,"Chrysoblephus cristiceps",TRUE
"863","Chrysoblephus gibbiceps","NCBI",0.988,"Chrysoblephus gibbiceps",TRUE
"864","Chrysoblephus laticeps","NCBI",0.988,"Chrysoblephus laticeps",TRUE
"865","Chrysoblephus lophus","NCBI",0.988,"Chrysoblephus lophus",TRUE
"866","Chrysoblephus puniceus","NCBI",0.988,"Chrysoblephus puniceus",TRUE
"867","Cirrhilabrus adornatus","EOL",0.988,"Cirrhilabrus adornatus",TRUE
"868","Cirrhilabrus aurantidorsalis","Freebase",0.988,"Cirrhilabrus aurantidorsalis",TRUE
"869","Cirrhilabrus balteatus","EOL",0.988,"Cirrhilabrus balteatus",TRUE
"870","Cirrhilabrus bathyphilus","EOL",0.988,"Cirrhilabrus bathyphilus",TRUE
"871","Cirrhilabrus beauperryi","NCBI",0.988,"Cirrhilabrus beauperryi",TRUE
"872","Cirrhilabrus blatteus","EOL",0.988,"Cirrhilabrus blatteus",TRUE
"873","Cirrhilabrus brunneus","NCBI",0.988,"Cirrhilabrus brunneus",TRUE
"874","Cirrhilabrus cenderawasih","Catalogue of Life",0.988,"Cirrhilabrus cenderawasih",TRUE
"875","Cirrhilabrus claire","EOL",0.988,"Cirrhilabrus claire",TRUE
"876","Cirrhilabrus condei","NCBI",0.988,"Cirrhilabrus condei",TRUE
"877","Cirrhilabrus cyanopleura","NCBI",0.988,"Cirrhilabrus cyanopleura",TRUE
"878","Cirrhilabrus earlei","EOL",0.988,"Cirrhilabrus earlei",TRUE
"879","Cirrhilabrus exquisitus","NCBI",0.988,"Cirrhilabrus exquisitus",TRUE
"880","Cirrhilabrus filamentosus","Freebase",0.988,"Cirrhilabrus filamentosus",TRUE
"881","Cirrhilabrus flavidorsalis","NCBI",0.988,"Cirrhilabrus flavidorsalis",TRUE
"882","Cirrhilabrus joanallenae","EOL",0.988,"Cirrhilabrus joanallenae",TRUE
"883","Cirrhilabrus johnsoni","EOL",0.988,"Cirrhilabrus johnsoni",TRUE
"884","Cirrhilabrus jordani","Freebase",0.988,"Cirrhilabrus jordani",TRUE
"885","Cirrhilabrus katherinae","NCBI",0.988,"Cirrhilabrus katherinae",TRUE
"886","Cirrhilabrus katoi","EOL",0.988,"Cirrhilabrus katoi",TRUE
"887","Cirrhilabrus laboutei","Freebase",0.988,"Cirrhilabrus laboutei",TRUE
"888","Cirrhilabrus lanceolatus","EOL",0.988,"Cirrhilabrus lanceolatus",TRUE
"889","Cirrhilabrus lineatus","Freebase",0.988,"Cirrhilabrus lineatus",TRUE
"890","Cirrhilabrus lubbocki","NCBI",0.988,"Cirrhilabrus lubbocki",TRUE
"891","Cirrhilabrus lunatus","EOL",0.988,"Cirrhilabrus lunatus",TRUE
"892","Cirrhilabrus luteovittatus","Freebase",0.988,"Cirrhilabrus luteovittatus",TRUE
"893","Cirrhilabrus marjorie","EOL",0.988,"Cirrhilabrus marjorie",TRUE
"894","Cirrhilabrus melanomarginatus","EOL",0.988,"Cirrhilabrus melanomarginatus",TRUE
"895","Cirrhilabrus morrisoni","EOL",0.988,"Cirrhilabrus morrisoni",TRUE
"896","Cirrhilabrus punctatus","NCBI",0.988,"Cirrhilabrus punctatus",TRUE
"897","Cirrhilabrus pylei","EOL",0.988,"Cirrhilabrus pylei",TRUE
"898","Cirrhilabrus randalli","EOL",0.988,"Cirrhilabrus randalli",TRUE
"899","Cirrhilabrus rhomboidalis","Freebase",0.988,"Cirrhilabrus rhomboidalis",TRUE
"900","Cirrhilabrus roseafascia","EOL",0.988,"Cirrhilabrus roseafascia",TRUE
"901","Cirrhilabrus rubrimarginatus","NCBI",0.988,"Cirrhilabrus rubrimarginatus",TRUE
"902","Cirrhilabrus rubripinnis","EOL",0.988,"Cirrhilabrus rubripinnis",TRUE
"903","Cirrhilabrus rubrisquamis","Freebase",0.988,"Cirrhilabrus rubrisquamis",TRUE
"904","Cirrhilabrus rubriventralis","NCBI",0.988,"Cirrhilabrus rubriventralis",TRUE
"905","Cirrhilabrus sanguineus","EOL",0.988,"Cirrhilabrus sanguineus",TRUE
"906","Cirrhilabrus scottorum","NCBI",0.988,"Cirrhilabrus scottorum",TRUE
"907","Cirrhilabrus solorensis","Freebase",0.988,"Cirrhilabrus solorensis",TRUE
"908","Cirrhilabrus temminckii","NCBI",0.988,"Cirrhilabrus temminckii",TRUE
"909","Cirrhilabrus tonozukai","EOL",0.988,"Cirrhilabrus tonozukai",TRUE
"910","Cirrhilabrus walindi","EOL",0.988,"Cirrhilabrus walindi",TRUE
"911","Cirrhilabrus walshi","uBio NameBank",0.988,"Cirrhilabrus walshi",TRUE
"912","Cirripectes alboapicalis","Freebase",0.988,"Cirripectes alboapicalis",TRUE
"913","Cirripectes alleni","Freebase",0.988,"Cirripectes alleni",TRUE
"914","Cirripectes auritus","NCBI",0.988,"Cirripectes auritus",TRUE
"915","Cirripectes castaneus","NCBI",0.988,"Cirripectes castaneus",TRUE
"916","Cirripectes chelomatus","Freebase",0.988,"Cirripectes chelomatus",TRUE
"917","Cirripectes filamentosus","NCBI",0.988,"Cirripectes filamentosus",TRUE
"918","Cirripectes fuscoguttatus","NCBI",0.988,"Cirripectes fuscoguttatus",TRUE
"919","Cirripectes gilberti","Freebase",0.988,"Cirripectes gilberti",TRUE
"920","Cirripectes heemstraorum","NCBI",0.988,"Cirripectes heemstraorum",TRUE
"921","Cirripectes hutchinsi","Freebase",0.988,"Cirripectes hutchinsi",TRUE
"922","Cirripectes imitator","Freebase",0.988,"Cirripectes imitator",TRUE
"923","Cirripectes jenningsi","Freebase",0.988,"Cirripectes jenningsi",TRUE
"924","Cirripectes kuwamurai","Freebase",0.988,"Cirripectes kuwamurai",TRUE
"925","Cirripectes obscurus","Freebase",0.988,"Cirripectes obscurus",TRUE
"926","Cirripectes perustus","Freebase",0.988,"Cirripectes perustus",TRUE
"927","Cirripectes polyzona","NCBI",0.988,"Cirripectes polyzona",TRUE
"928","Cirripectes quagga","NCBI",0.988,"Cirripectes quagga",TRUE
"929","Cirripectes randalli","Freebase",0.988,"Cirripectes randalli",TRUE
"930","Cirripectes springeri","Freebase",0.988,"Cirripectes springeri",TRUE
"931","Cirripectes stigmaticus","NCBI",0.988,"Cirripectes stigmaticus",TRUE
"932","Cirripectes vanderbilti","Freebase",0.988,"Cirripectes vanderbilti",TRUE
"933","Cirripectes variolosus","NCBI",0.988,"Cirripectes variolosus",TRUE
"934","Cirripectes viriosus","Freebase",0.988,"Cirripectes viriosus",TRUE
"935","Cirrisalarias bunares","NCBI",0.988,"Cirrisalarias bunares",TRUE
"936","Cladocora arbuscula","NCBI",0.988,"Cladocora arbuscula",TRUE
"937","Cladocora caespitosa","NCBI",0.988,"Cladocora caespitosa",TRUE
"938","Clepticus africanus","EOL",0.988,"Clepticus africanus",TRUE
"939","Clepticus brasiliensis","EOL",0.988,"Clepticus brasiliensis",TRUE
"940","Clepticus parrae","NCBI",0.988,"Clepticus parrae",TRUE
"941","Colomesus psittacus","NCBI",0.988,"Colomesus psittacus",TRUE
"942","Colpophyllia natans","NCBI",0.988,"Colpophyllia natans",TRUE
"943","Conniella apterygia","EOL",0.988,"Conniella apterygia",TRUE
"944","Conocarpus erectus","NCBI",0.988,"Conocarpus erectus",TRUE
"945","Contusus brevicaudus","EOL",0.988,"Contusus brevicaudus",TRUE
"946","Contusus richei","Freebase",0.988,"Contusus richei",TRUE
"947","Conus abbas","Freebase",0.988,"Conus abbas",TRUE
"948","Conus abbreviatus","NCBI",0.988,"Conus abbreviatus",TRUE
"949","Conus achatinus","NCBI",0.988,"Conus achatinus",TRUE
"950","Conus aculeiformis","Freebase",0.988,"Conus aculeiformis",TRUE
"951","Conus acutangulus","ITIS",0.988,"Conus acutangulus",TRUE
"952","Conus acutimarginatus","uBio NameBank",0.988,"Conus acutimarginatus",TRUE
"953","Conus adamsonii","NCBI",0.988,"Conus adamsonii",TRUE
"954","Conus aemulus","Freebase",0.988,"Conus aemulus",TRUE
"955","Conus africanus","Freebase",0.988,"Conus africanus",TRUE
"956","Conus alabaster","Freebase",0.988,"Conus alabaster",TRUE
"957","Conus alconnelli","NCBI",0.988,"Conus alconnelli",TRUE
"958","Conus algoensis","Freebase",0.988,"Conus algoensis",TRUE
"959","Conus alisi","NCBI",0.988,"Conus alisi",TRUE
"960","Conus allaryi","Freebase",0.988,"Conus allaryi",TRUE
"961","Conus amadis","NCBI",0.988,"Conus amadis",TRUE
"962","Conus ambiguus","Freebase",0.988,"Conus ambiguus",TRUE
"963","Conus ammiralis","NCBI",0.988,"Conus ammiralis",TRUE
"964","Conus amphiurgus","NCBI",0.988,"Conus amphiurgus",TRUE
"965","Conus anabathrum","NCBI",0.988,"Conus anabathrum",TRUE
"966","Conus anabelae","Freebase",0.988,"Conus anabelae",TRUE
"967","Conus anaglypticus","Freebase",0.988,"Conus anaglypticus",TRUE
"968","Conus andamanensis","NCBI",0.988,"Conus andamanensis",TRUE
"969","Conus andremenezi","NCBI",0.988,"Conus andremenezi",TRUE
"970","Conus anemone","NCBI",0.988,"Conus anemone",TRUE
"971","Conus angasi","Freebase",0.988,"Conus angasi",TRUE
"972","Conus angioiorum","Freebase",0.988,"Conus angioiorum",TRUE
"973","Conus antoniomonteiroi","Freebase",0.988,"Conus antoniomonteiroi",TRUE
"974","Conus aphrodite","Freebase",0.988,"Conus aphrodite",TRUE
"975","Conus aplustre","Freebase",0.988,"Conus aplustre",TRUE
"976","Conus araneosus","NCBI",0.988,"Conus araneosus",TRUE
"977","Conus arangoi","NCBI",0.988,"Conus arangoi",TRUE
"978","Conus archetypus","EOL",0.988,"Conus archetypus",TRUE
"979","Conus archon","NCBI",0.988,"Conus archon",TRUE
"980","Conus arcuatus","NCBI",0.988,"Conus arcuatus",TRUE
"981","Conus ardisiaceus","NCBI",0.988,"Conus ardisiaceus",TRUE
"982","Conus arenatus","NCBI",0.988,"Conus arenatus",TRUE
"983","Conus armadillo","Freebase",0.988,"Conus armadillo",TRUE
"984","Conus armiger","Freebase",0.988,"Conus armiger",TRUE
"985","Conus articulatus","Freebase",0.988,"Conus articulatus",TRUE
"986","Conus artoptus","Freebase",0.988,"Conus artoptus",TRUE
"987","Conus asiaticus","Freebase",0.988,"Conus asiaticus",TRUE
"988","Conus ateralbus","NCBI",0.988,"Conus ateralbus",TRUE
"989","Conus atlanticoselvagem","Freebase",0.988,"Conus atlanticoselvagem",TRUE
"990","Conus attenuatus","Freebase",0.988,"Conus attenuatus",TRUE
"991","Conus augur","NCBI",0.988,"Conus augur",TRUE
"992","Conus aulicus","NCBI",0.988,"Conus aulicus",TRUE
"993","Conus aurantius","Freebase",0.988,"Conus aurantius",TRUE
"994","Conus auratinus","Freebase",0.988,"Conus auratinus",TRUE
"995","Conus aureopunctatus","uBio NameBank",0.988,"Conus aureopunctatus",TRUE
"996","Conus aureus","NCBI",0.988,"Conus aureus",TRUE
"997","Conus auricomus","NCBI",0.988,"Conus auricomus",TRUE
"998","Conus aurisiacus","NCBI",0.988,"Conus aurisiacus",TRUE
"999","Conus australis","NCBI",0.988,"Conus australis",TRUE
"1000","Conus austroviola","Freebase",0.988,"Conus austroviola",TRUE
"1001","Conus axelrodi","Freebase",0.988,"Conus axelrodi",TRUE
"1002","Conus babaensis","Freebase",0.988,"Conus babaensis",TRUE
"1003","Conus baccatus","Freebase",0.988,"Conus baccatus",TRUE
"1004","Conus baeri","Freebase",0.988,"Conus baeri",TRUE
"1005","Conus bahamensis","uBio NameBank",0.988,"Conus bahamensis",TRUE
"1006","Conus baileyi","Freebase",0.988,"Conus baileyi",TRUE
"1007","Conus bairstowi","Freebase",0.988,"Conus bairstowi",TRUE
"1008","Conus bajanensis","Freebase",0.988,"Conus bajanensis",TRUE
"1009","Conus balteatus","NCBI",0.988,"Conus balteatus",TRUE
"1010","Conus bandanus","NCBI",0.988,"Conus bandanus",TRUE
"1011","Conus barbieri","Freebase",0.988,"Conus barbieri",TRUE
"1012","Conus barthelemyi","NCBI",0.988,"Conus barthelemyi",TRUE
"1013","Conus bartschi","NCBI",0.988,"Conus bartschi",TRUE
"1014","Conus bayani","Freebase",0.988,"Conus bayani",TRUE
"1015","Conus bayeri","Freebase",0.988,"Conus bayeri",TRUE
"1016","Conus belairensis","Freebase",0.988,"Conus belairensis",TRUE
"1017","Conus bellocqae","Freebase",0.988,"Conus bellocqae",TRUE
"1018","Conus bellulus","Freebase",0.988,"Conus bellulus",TRUE
"1019","Conus bengalensis","NCBI",0.988,"Conus bengalensis",TRUE
"1020","Conus berdulinus","Freebase",0.988,"Conus berdulinus",TRUE
"1021","Conus bessei","Freebase",0.988,"Conus bessei",TRUE
"1022","Conus betulinus","NCBI",0.988,"Conus betulinus",TRUE
"1023","Conus biancae","Catalogue of Life",0.988,"Conus biancae",TRUE
"1024","Conus biliosus","NCBI",0.988,"Conus biliosus",TRUE
"1025","Conus binghamae","EOL",0.988,"Conus binghamae",TRUE
"1026","Conus biraghii","Freebase",0.988,"Conus biraghii",TRUE
"1027","Conus blanfordianus","NCBI",0.988,"Conus blanfordianus",TRUE
"1028","Conus boavistensis","Freebase",0.988,"Conus boavistensis",TRUE
"1029","Conus boeticus","NCBI",0.988,"Conus boeticus",TRUE
"1030","Conus boholensis","NCBI",0.988,"Conus boholensis",TRUE
"1031","Conus bondarevi","Freebase",0.988,"Conus bondarevi",TRUE
"1032","Conus bonfiglioli","Catalogue of Life",0.75,"Conus",FALSE
"1033","Conus borgesi","Freebase",0.988,"Conus borgesi",TRUE
"1034","Conus boschorum","Freebase",0.988,"Conus boschorum",TRUE
"1035","Conus boucheti","NCBI",0.988,"Conus boucheti",TRUE
"1036","Conus boui","uBio NameBank",0.988,"Conus boui",TRUE
"1037","Conus bozzettii","Freebase",0.988,"Conus bozzettii",TRUE
"1038","Conus branhamae","uBio NameBank",0.988,"Conus branhamae",TRUE
"1039","Conus brianhayesi","Freebase",0.988,"Conus brianhayesi",TRUE
"1040","Conus broderipii","Freebase",0.988,"Conus broderipii",TRUE
"1041","Conus bruguieresi","Freebase",0.988,"Conus bruguieresi",TRUE
"1042","Conus brunneofilaris","Freebase",0.988,"Conus brunneofilaris",TRUE
"1043","Conus brunneus","NCBI",0.988,"Conus brunneus",TRUE
"1044","Conus bruuni","NCBI",0.988,"Conus bruuni",TRUE
"1045","Conus bulbus","Freebase",0.988,"Conus bulbus",TRUE
"1046","Conus bullatus","NCBI",0.988,"Conus bullatus",TRUE
