speciesid,marine_range,mpa2015,pct2015,cat2015
Chn-7292168a-7e48-49d8-8b1c-01144f18309b,2729080.205388,44715.030712,0.0163846524641231,0-2%
Chn-7654496e-c4b4-480a-8684-3d9234fa4807,5793677.001108,310067.107248,0.0535181901215242,5-10%
Chn-7ac3e7f2-391a-4345-9f5b-7df40d8e9913,3913938.42744,53342.82674,0.0136289386583146,0-2%
Chn-7f0774f3-5b42-4ba3-a812-0023f32acd55,7207874.687424,152916.930464,0.021215259295615,2-5%
Chn-7f58b835-f87e-41a2-91bb-9245ab8b9664,10493821.67774,355081.73372,0.0338372181865084,2-5%
Chn-8015f4b9-d98d-4eea-960c-ecf42e0e3eb4,8990258.82254,256359.31898,0.0285152323242649,2-5%
Chn-82852781-608a-4506-a2fb-97671317e21d,5424076.460496,126253.51952,0.0232765006982322,2-5%
Chn-8980a45f-d7dd-4f06-9dfb-9bb28ae994ac,3497769.721428,82182.608092,0.0234957171675808,2-5%
Chn-89c7a40d-e85d-4708-864b-4c0f155cbe9f,3698813.242752,55873.759636,0.0151058612503584,0-2%
Chn-8e285e99-84b2-4d54-b966-a6e88108a5a5,9899819.121052,255660.3444,0.025824749045802,2-5%
Chn-8e451762-f8be-4beb-a6f8-17192aa1bd12,3931623.289476,77314.014712,0.0196646547798592,0-2%
Chn-8fd42244-81ae-418b-9e7d-1a07d933db73,4157242.477672,144963.434708,0.0348700936946977,2-5%
Chn-8fe3ea49-27ab-42eb-a532-672122ccd637,4008828.086312,152944.639724,0.0381519577370314,2-5%
Chn-910529e8-a14d-4b88-9726-ed72edac0bd6,4350382.059728,97021.890236,0.0223019240388432,2-5%
Chn-91abc70c-b6ae-49a6-840b-05ea852baff4,7739397.753668,258845.269988,0.0334451436954927,2-5%
Chn-91d6ff61-f86d-44af-9745-128e70b9b535,1457971.327664,26995.726544,0.0185159516046542,0-2%
Chn-9486b34f-116a-4f90-9c34-5036248600fb,4647690.31068,111293.534128,0.0239459875095931,2-5%
Chn-96fbc6f5-e394-47b5-a61c-18bf2cd2bf54,6649225.52942,315961.681312,0.0475185688790377,2-5%
Chn-989e06a2-4a12-4203-ab29-63f4980177e2,4537023.804604,121295.580924,0.0267346141761288,2-5%
Chn-9e100c7f-ed38-4571-9d2a-678f6d9068c8,4800279.755464,50951.245828,0.0106142242584932,0-2%
Chn-9eb0793c-27f0-4979-b8f4-bb1354f21ca1,4696454.766924,102790.981616,0.0218869310399692,2-5%
Chn-9ef9df3b-6207-4680-8f1a-c503ede801f8,659255.791216,67.408796,0.000102249835190168,0-2%
Chn-9f64bb11-0f89-4344-886d-d35504dae94b,4445828.165516,86231.757724,0.019396106757534,0-2%
Chn-a683929c-256b-4e14-b3e3-082b41f024ce,8104637.009192,180060.143384,0.0222169288001155,2-5%
Chn-ad8809bb-42d3-4efb-9e18-86438763254f,6186207.561708,179938.107924,0.0290869819884154,2-5%
Chn-ae156111-0d32-4a94-8720-9d7733c99831,3359238.572972,95334.746416,0.0283798677423661,2-5%
Chn-ae1e5fbc-a8f3-4769-930f-a9ee579cc61b,4257669.48376,37134.943864,0.00872189445555686,0-2%
Chn-aeb653ab-6477-483a-bf1e-211cc80a18b3,9119346.603092,194600.111308,0.021339260341527,2-5%
Chn-af5aeff7-d489-44d6-829b-33a5aeefe39e,8170299.68378,339806.207988,0.0415904215438507,2-5%
Chn-b0bf9541-4c48-46f9-9f39-7e472c527992,8564307.705248,240116.044384,0.0280368306053346,2-5%
Chn-b131aac2-f572-412d-992d-0a5de940cc27,5122962.372044,89809.505636,0.0175307759678444,0-2%
Chn-b6aab914-ac7d-46e9-aeeb-e00ab2a64a40,2343383.050172,37033.597816,0.0158034760101563,0-2%
Chn-b75cc929-1ac6-410b-888c-9ab8e709b6d0,7653352.542104,283505.928776,0.0370433646191425,2-5%
Chn-bc491994-c9e7-4370-9312-38d8eccf4014,6184043.120744,142444.885256,0.0230342645539093,2-5%
Chn-c03cfb65-01dc-40d6-9859-1dacbb967008,10036531.639996,225801.363076,0.0224979476153069,2-5%
Chn-c0b96bcd-a248-4a2d-ba80-d1c9d13b890b,7347978.897824,200285.413692,0.0272572113334881,2-5%
Chn-c52065c0-9805-4194-99b0-c065a99ff036,6641832.754364,327721.912528,0.0493420904512645,2-5%
Chn-c61bf079-7d77-4066-b959-af45ce76b7c7,4255329.943788,49410.294848,0.0116113898336203,0-2%
Chn-d7711d01-207c-4063-b5b0-39ea5a6af39b,219002.908612,337.34098,0.00154034931379681,0-2%
Chn-d879fd7e-8358-430b-9b8f-974a10d1a38d,7660985.879668,132488.242828,0.0172938894430832,0-2%
Chn-d99f6747-b64f-4916-8b24-df588e80e148,9873131.79694,416534.182384,0.0421886581634712,2-5%
Chn-dd8f0e66-32f6-41d8-b6aa-eaca7bf2fff4,3109389.75334,41048.245932,0.0132013832900515,0-2%
Chn-e255742b-b365-4757-9d21-e0f81f32bfbc,5038764.409568,222884.009496,0.0442338619906044,2-5%
Chn-e5b3d71f-c02e-4da0-a48d-718d0bab8674,3367174.797768,83184.227224,0.0247044576596203,2-5%
Chn-e5f20c3d-2d0d-4256-9f09-7dbb355b4149,1248188.32704,8731.369704,0.0069952342245548,0-2%
Chn-ef0da0c6-5191-4986-8433-7c7da5e62cd3,9224507.127088,287347.359156,0.031150429524001,2-5%
Chn-eff8756a-9d9f-4430-886b-4a0badfed55d,8282300.155848,267273.03664,0.0322703876472386,2-5%
Chn-f031838d-0a64-4288-8d25-04c0ab44ad67,4335486.04822,285552.990292,0.0658641239104525,5-10%
Chn-f0468771-49d3-4d4b-a479-b094f979105b,3480807.442792,68989.453976,0.0198199570386642,0-2%
Chn-f255ce49-bed7-4937-998b-cf930cedf3a6,1489072.215696,73348.700276,0.0492579872909095,2-5%
Chn-f3828601-b430-4ef9-bed4-072a275b42fa,3666389.19904,153767.251604,0.0419396968669508,2-5%
Chn-f41af29f-5e40-4cb4-8862-220e6e64b329,9402791.048724,362347.443476,0.0385361582107232,2-5%
Chn-f530af20-5532-4197-9324-3417559a8a5e,9526108.410928,246089.782504,0.0258331914658556,2-5%
Chn-fb2dd6bd-a63d-4bf0-9ba2-c98db8474306,6697281.753908,157741.388664,0.0235530465135284,2-5%
Cil-CILI00022112,811592.476936,39147.21502,0.0482350639421797,2-5%
Fis-10199,6236853.089992,201053.109328,0.0322363067442812,2-5%
Fis-10312,7805559.44632,206895.525688,0.0265061751320775,2-5%
Fis-10405,790783.259112,2158.052564,0.00272900638592597,0-2%
Fis-10407,9692212.896104,262554.179276,0.0270891882060844,2-5%
Fis-10471,7566687.85578,216443.747656,0.0286048204685309,2-5%
Fis-10516,2395566.973912,59187.50262,0.0247070957583565,2-5%
Fis-10657,7363102.485404,226976.111032,0.0308261512700575,2-5%
Fis-10690,167048.787992,2769.132384,0.0165767882382518,0-2%
Fis-10767,7865463.055448,215785.662204,0.0274345783182513,2-5%
Fis-10768,2128514.758412,22123.96666,0.0103940865679061,0-2%
Fis-10896,2162523.500896,14333.086888,0.00662794502906505,0-2%
Fis-10903,213080.993984,1657.07582,0.00777674155267188,0-2%
Fis-10950,6090456.859268,209942.741864,0.0344707707016305,2-5%
Fis-10975,4988149.846504,96713.390096,0.0193886296667256,0-2%
Fis-10984,348921.345192,7826.885204,0.0224316606359898,2-5%
Fis-1099,237112.372908,4225.936988,0.0178225072617348,0-2%
Fis-10993,524823.902072,8072.336292,0.0153810378302712,0-2%
Fis-11214,10464314.224608,253995.542696,0.0242725454572743,2-5%
Fis-112193,3734748.80978,81581.689092,0.0218439561124877,2-5%
Fis-112194,67783.381304,101.37066,0.00149550904734842,0-2%
Fis-112197,27257.083756,61.814568,0.0022678349801964,0-2%
Fis-112241,1304991.831668,3878.13468,0.00297176931371524,0-2%
Fis-112248,292032.585144,7364.7901,0.0252190696335084,2-5%
Fis-112274,5122393.024916,89417.799972,0.0174562552184223,0-2%
Fis-112285,1760860.773536,134881.298888,0.0765996386058074,5-10%
Fis-112286,1250235.317072,141539.537612,0.11321031783319,>10%
Fis-112301,1984900.371572,180339.887308,0.090855888734191,5-10%
Fis-112311,8351835.356408,251949.784652,0.0301669961032804,2-5%
Fis-112315,622914.074736,52426.004168,0.084162497356026,5-10%
Fis-112318,476513.061724,30747.07522,0.0645251467163537,5-10%
Fis-112321,321921.540036,33527.725172,0.104148747450235,>10%
Fis-112355,132809.256232,5173.187364,0.0389520091503497,2-5%
Fis-112383,377379.854224,30039.49718,0.0796001610678708,5-10%
Fis-112385,209672.716032,10647.922444,0.0507835384856412,5-10%
Fis-112386,352472.182672,29655.565356,0.0841359029560542,5-10%
Fis-112402,286473.031064,335.312048,0.00117048382095377,0-2%
Fis-112415,614580.340552,57205.666552,0.0930808598605991,5-10%
Fis-112419,632558.906588,54548.720544,0.0862350051131741,5-10%
Fis-112455,340868.283176,22189.630756,0.0650973758815303,5-10%
Fis-112457,153412.8775,20275.419176,0.132162433209037,>10%
Fis-112460,251535.448104,23191.979324,0.0922016339995587,5-10%
Fis-112462,4230317.819656,103303.637916,0.0244198290341222,2-5%
Fis-112468,291124.075736,21466.020028,0.0737349529534137,5-10%
Fis-112471,437136.466248,31865.877852,0.0728968647377077,5-10%
Fis-112472,519266.747556,43733.100912,0.0842208770691284,5-10%
Fis-112490,589520.291676,32295.917228,0.0547833852100036,5-10%
Fis-112522,1059610.064172,119840.340852,0.113098530208512,>10%
Fis-112538,508882.994196,32103.816548,0.0630868331505591,5-10%
Fis-112543,330062.913308,28153.468728,0.0852972799816756,5-10%
Fis-112549,52143.144492,5786.942368,0.110981844773244,>10%
Fis-11256,2273448.125156,21585.521008,0.00949461778747155,0-2%
Fis-112580,943698.778888,19136.456768,0.020278140860317,2-5%
Fis-112582,2423358.484232,35167.719592,0.0145119757645535,0-2%
Fis-112590,1945764.403112,24048.627388,0.0123594754583532,0-2%
Fis-112634,1200583.76992,6768.332828,0.00563753483728254,0-2%
Fis-112639,699269.067152,1679.611732,0.00240195342665558,0-2%
Fis-112688,227966.428756,2509.203928,0.0110069010673746,0-2%
Fis-112689,1780781.893508,35949.14274,0.0201872800206785,2-5%
Fis-112702,7774986.194456,249260.377504,0.0320592694661936,2-5%
Fis-112703,92560.79266,67.495152,0.000729198076856659,0-2%
Fis-112706,834098.396836,11642.339548,0.0139579929564223,0-2%
Fis-112710,16454474.939252,135300.98948,0.00822274730609852,0-2%
Fis-112716,129473.9758,150.348912,0.00116122881892687,0-2%
Fis-112720,78975.496096,174.677516,0.00221179384283535,0-2%
Fis-112726,78975.496096,174.677516,0.00221179384283535,0-2%
Fis-112746,176922.201244,4271.9475,0.0241459097273405,2-5%
Fis-112752,69259.107508,212.207204,0.00306396099567827,0-2%
Fis-112758,45137.699984,152.23288,0.00337263263422731,0-2%
Fis-112761,176562.715016,360.175068,0.00203992710447028,0-2%
Fis-112766,90467.850044,181.191376,0.00200282615218418,0-2%
Fis-112772,176182.221572,1055.95054,0.00599351359392677,0-2%
Fis-112784,135326.531856,355.065472,0.00262376835591872,0-2%
Fis-112788,391238.381752,18287.27266,0.0467420210105869,2-5%
Fis-112789,116451.169964,204.798352,0.00175866289761891,0-2%
Fis-112790,184781.595188,2404.83446,0.0130144696367259,0-2%
Fis-112792,161546.56124,619.544964,0.0038350860534851,0-2%
Fis-112793,59097.601936,155.835184,0.00263691214017047,0-2%
Fis-112796,98527.093384,206.985644,0.0021007992511592,0-2%
Fis-112797,363614.808192,26729.753892,0.0735111807599592,5-10%
Fis-112799,147621.663868,935.42744,0.00633665422465661,0-2%
Fis-112801,770889.998576,29704.075436,0.0385321842167752,2-5%
Fis-112804,445366.47824,21169.764772,0.0475333591689673,2-5%
Fis-112805,875248.007492,30926.624268,0.0353346982835407,2-5%
Fis-112810,509864.96052,28954.905292,0.0567893609760309,5-10%
Fis-112813,309114.019936,2606.48168,0.00843210437540056,0-2%
Fis-112814,3390433.17772,68181.500152,0.0201099672454983,2-5%
Fis-112822,4454823.291952,19436.035184,0.00436291944937811,0-2%
Fis-112823,3071875.866784,447.860688,0.000145793875606332,0-2%
Fis-112833,414291.67522,25597.203868,0.061785465166316,5-10%
Fis-112843,57386.056532,167.446152,0.00291788915494877,0-2%
Fis-112881,95866.414048,197.150704,0.00205651484889471,0-2%
Fis-112883,166621.598696,1057.29992,0.00634551539701066,0-2%
Fis-112889,943419.089228,2384.682444,0.0025277021328362,0-2%
Fis-112891,707737.92092,1148.572208,0.00162287786770978,0-2%
Fis-112892,3682674.725036,58175.94616,0.0157971991836535,0-2%
Fis-112893,9388534.937772,195573.667684,0.0208311167802302,2-5%
Fis-112894,2179947.33392,46826.656332,0.0214806365288632,2-5%
Fis-112898,583452.28886,2025.338564,0.00347130108608758,0-2%
Fis-112899,3049610.689904,40854.731496,0.0133967039239642,0-2%
Fis-112900,556726.57754,1555.064512,0.00279322844415178,0-2%
Fis-112901,900540.66808,3000.004752,0.00333133733804179,0-2%
Fis-112902,1753433.475448,10678.296312,0.00608993523935757,0-2%
Fis-112905,3554277.096288,79146.121764,0.0222678535240424,2-5%
Fis-112910,635876.660456,1465.110644,0.00230407991850077,0-2%
Fis-112915,1601088.665432,46691.547916,0.0291623749040793,2-5%
Fis-112916,793480.44586,2805.430408,0.00353560118921315,0-2%
Fis-112918,4465444.060012,85215.515612,0.0190833239576561,0-2%
Fis-112933,585496.303572,1266.480892,0.00216308947515713,0-2%
Fis-112941,1005039.76652,3069.252512,0.00305386176173649,0-2%
Fis-112946,449608.871684,1877.12348,0.00417501432516061,0-2%
Fis-112956,1412230.942444,7376.35026,0.00522318980437755,0-2%
Fis-112980,537863.982652,1962.79798,0.00364924598654515,0-2%
Fis-112982,1341510.38844,5417.9307,0.00403867964548552,0-2%
Fis-112985,1557439.37838,4065.482896,0.00261036349307463,0-2%
Fis-113002,5620358.863316,100402.740484,0.0178641156064477,0-2%
Fis-113003,518487.993496,1177.555532,0.00227113365549724,0-2%
Fis-113007,3428509.168792,37133.5463,0.0108308143486994,0-2%
Fis-113010,2135010.495712,45731.51992,0.0214198103530864,2-5%
Fis-113012,276901.14122,1461.242808,0.00527712815325319,0-2%
Fis-113013,873572.442524,3961.69318,0.00453504825375848,0-2%
Fis-113018,830276.911816,2747.326812,0.00330892835017053,0-2%
Fis-113020,347214.749284,1384.682544,0.0039879715560914,0-2%
Fis-113024,369873.676008,1443.743892,0.00390334318349482,0-2%
Fis-113028,108934.060484,855.146476,0.00785012944712184,0-2%
Fis-113029,7640430.488956,205002.653728,0.0268312962239922,2-5%
Fis-113043,567609.500956,1058.034584,0.00186401845321123,0-2%
Fis-113062,2088649.942532,46913.511184,0.0224611650945818,2-5%
Fis-113070,6600348.458628,174198.371096,0.0263922991623703,2-5%
Fis-113074,306075.868004,494.33686,0.00161507950046405,0-2%
Fis-113082,936314.258744,1164.199912,0.00124338586230834,0-2%
Fis-113085,565529.999192,1177.555532,0.00208221585712947,0-2%
Fis-113108,322949.609996,495.217268,0.00153341961925928,0-2%
Fis-113146,223495.03886,1352.915804,0.0060534489306829,0-2%
Fis-113149,624730.88492,1131.71826,0.00181152923173459,0-2%
Fis-113153,44182.9074,1508.147396,0.03413418185332,2-5%
Fis-113158,333732.947024,2418.37868,0.00724644869967269,0-2%
Fis-113162,440807.051052,8062.980984,0.0182914065570354,0-2%
Fis-113165,1902827.478172,33173.025568,0.0174335434759795,0-2%
Fis-113168,283996.953472,3180.882184,0.011200409529441,0-2%
Fis-113181,5339076.69186,144582.90144,0.0270801319749597,2-5%
Fis-113182,2731942.20308,36410.67956,0.0133277634932944,0-2%
Fis-113184,110733.155356,11.63692,0.000105089753494227,0-2%
Fis-113210,1326715.95194,26491.813084,0.0199679615257977,0-2%
Fis-113235,896327.753512,89004.826464,0.0992994204578185,5-10%
Fis-113245,1517197.207932,27709.105464,0.0182633512104657,0-2%
Fis-113258,31474.461464,9373.314504,0.297806985981986,>10%
Fis-113272,2457260.680296,45202.903924,0.0183956485717888,0-2%
Fis-113283,3110531.4018,55036.229352,0.017693513500668,0-2%
Fis-113287,83621.89728,3404.734048,0.0407158191663551,2-5%
Fis-113288,117723.255852,2357.864164,0.0200288731987185,2-5%
Fis-113302,58759.429868,3486.406588,0.059333567324122,5-10%
Fis-113313,410118.725856,6759.875504,0.0164827282389771,0-2%
Fis-113326,139155.144236,2974.647204,0.0213764803330242,2-5%
Fis-113332,73983.391172,155.094552,0.00209634283510239,0-2%
Fis-113380,1030799.2312,25541.171716,0.0247780275177993,2-5%
Fis-113384,319689.24948,2933.101532,0.00917485194378892,0-2%
Fis-113413,542045.043304,4974.694612,0.00917764062867742,0-2%
Fis-113426,466855.806224,2992.105896,0.00640905790633858,0-2%
Fis-113429,286887.114096,3043.71482,0.0106094511410558,0-2%
Fis-113438,177482.193336,2496.700476,0.0140673293983548,0-2%
Fis-113441,168214.03162,2508.936756,0.0149151454955182,0-2%
Fis-113449,401377.772928,3080.33896,0.0076744134024396,0-2%
Fis-113453,272124.57284,2704.345436,0.00993789501542025,0-2%
Fis-113462,520951.342224,7657.549644,0.0146991648227818,0-2%
Fis-113466,689866.707916,13544.025724,0.0196328153954766,0-2%
Fis-113467,339095.821308,2409.731404,0.00710634355417564,0-2%
Fis-113469,2034080.802832,33514.35714,0.0164764138638636,0-2%
Fis-113473,119387.378048,2837.265064,0.0237652012330757,2-5%
Fis-113480,234216.427308,2393.359548,0.0102185810598702,0-2%
Fis-113495,604543.112312,8425.430696,0.0139368566515926,0-2%
Fis-113497,408895.303192,7612.60152,0.0186174834011861,0-2%
Fis-113503,123168.266152,1333.779256,0.0108289196370923,0-2%
Fis-113504,172450.067152,1843.197664,0.0106882977457781,0-2%
Fis-113505,189211.859716,2498.006004,0.013202164006788,0-2%
Fis-113513,393010.461628,6983.952112,0.0177703974674613,0-2%
Fis-113542,75857.594768,221.542924,0.00292051078969164,0-2%
Fis-113545,181696.241384,3112.31622,0.0171292273097844,0-2%
Fis-113546,74892.092252,49.012324,0.000654439240862457,0-2%
Fis-113548,180830.828004,2540.017092,0.0140463720707169,0-2%
Fis-113550,45514.641916,75.41258,0.00165688615411231,0-2%
Fis-113553,342361.503932,2485.332492,0.00725938069396271,0-2%
Fis-113558,163473.81802,2495.53318,0.0152656444330106,0-2%
Fis-113559,84651.421604,489.278136,0.0057799163526024,0-2%
Fis-113560,149337.168308,2495.53318,0.0167107305453462,0-2%
Fis-113577,66370.340452,4105.635272,0.0618594878983521,5-10%
Fis-113583,188388.368916,1749.718092,0.00928782441330111,0-2%
Fis-113588,183984.153676,1869.268836,0.0101599447487843,0-2%
Fis-113599,1385496.82548,25092.671156,0.0181109553587802,0-2%
Fis-113601,184731.948808,5149.27786,0.0278743221907536,2-5%
Fis-113607,145354.878144,2357.864164,0.0162214312591843,0-2%
Fis-113613,158100.08618,2357.864164,0.0149137436985045,0-2%
Fis-113620,331494.501716,5649.284296,0.0170418642443726,0-2%
Fis-113623,3505711.42396,37361.134072,0.0106572189075955,0-2%
Fis-113633,212814.718664,2544.729692,0.0119574891622873,0-2%
Fis-113645,375433.943872,7630.70808,0.0203250350815418,2-5%
Fis-113667,403514.889904,7598.560812,0.0188309304120296,0-2%
Fis-113669,225834.593372,5887.387812,0.0260694684728932,2-5%
Fis-11367,1657190.20806,1686.383116,0.00101761590660988,0-2%
Fis-113671,223236.208804,4950.796828,0.0221773916271207,2-5%
Fis-113673,112080.960132,2355.575528,0.0210167322373559,2-5%
Fis-113675,136038.466976,1577.839596,0.0115984811581151,0-2%
Fis-113679,2030537.84888,99490.149456,0.0489969440908854,2-5%
Fis-113680,156247.598324,2357.864164,0.015090562602509,0-2%
Fis-113684,289369.096032,6786.95564,0.0234543209107909,2-5%
Fis-11369,124196.237272,155.287928,0.00125034325846689,0-2%
Fis-113698,850658.106536,112293.382324,0.13200765555656,>10%
Fis-113707,150114.824936,2495.53318,0.0166241620776892,0-2%
Fis-113726,135294.001768,1598.60974,0.0118158212419592,0-2%
Fis-113731,257156.520788,24750.163012,0.0962455197953314,5-10%
Fis-113732,154095.819468,2357.864164,0.0153012857333851,0-2%
Fis-113736,544692.583788,4623.294156,0.00848789628059161,0-2%
Fis-113737,392413.87574,36220.529756,0.0923018577966863,5-10%
Fis-113740,118008.625644,2356.71576,0.0199707076253017,0-2%
Fis-113745,164349.623332,2359.03146,0.0143537381599869,0-2%
Fis-113782,247508.540788,2447.3575,0.00988797191486111,0-2%
Fis-113783,39860.627324,6730.955844,0.168862265746312,>10%
Fis-113787,139485.869676,1842.417676,0.013208633105845,0-2%
Fis-113792,668258.424628,47689.54328,0.0713639237792586,5-10%
Fis-11380,408851.617032,402.861668,0.000985349332661362,0-2%
Fis-113802,47645.535088,21.999984,0.000461742825626087,0-2%
Fis-113814,272651.293992,2059.634316,0.00755409697802657,0-2%
Fis-113821,97897.44546,2356.71576,0.024073312116841,2-5%
Fis-113822,311282.370216,2998.62338,0.00963312948921342,0-2%
Fis-113825,394463.620312,6693.20022,0.0169678517240856,0-2%
Fis-113829,432257.070216,12278.90614,0.0284064899941699,2-5%
Fis-113838,449755.249688,6284.244512,0.0139725873491403,0-2%
Fis-113842,8616.859016,0,0,gap
Fis-113852,137051.942148,2506.658368,0.0182898420023344,0-2%
Fis-113864,126944.734864,209.870616,0.00165324395867888,0-2%
Fis-113878,457374.733204,7447.338304,0.0162827934368607,0-2%
Fis-113900,454405.701544,4958.6203,0.0109123197247556,0-2%
Fis-113904,118078.857104,1053.500924,0.00892201152550207,0-2%
Fis-113908,390904.81626,5031.117552,0.0128704414546115,0-2%
Fis-113918,1213543.007844,110497.42158,0.0910535686545725,5-10%
Fis-113923,485956.166808,4572.509196,0.00940930377740548,0-2%
Fis-113926,308021.628756,4526.516576,0.0146954504275597,0-2%
Fis-113929,6735002.688876,222495.741752,0.0330357316886435,2-5%
Fis-113951,429870.652564,4305.888888,0.0100167081942374,0-2%
Fis-113956,366046.531396,4530.219884,0.0123760765242686,0-2%
Fis-113987,282625.986852,2807.995312,0.00993537552323678,0-2%
Fis-114007,2426813.943932,152859.577864,0.062987761482997,5-10%
Fis-11401,1346392.431564,29784.943828,0.0221220374756572,2-5%
Fis-11405,1269078.490984,2390.49528,0.00188364651751878,0-2%
Fis-114086,5068952.548104,169380.701596,0.0334153259452696,2-5%
Fis-114098,74857073.235464,599236.481352,0.00800507494418187,0-2%
Fis-114103,10684.951808,3485.15046,0.326173718199703,>10%
Fis-114108,2166481.131168,7359.778812,0.00339711189085324,0-2%
Fis-114109,2553327.193376,40484.429368,0.015855558767802,0-2%
Fis-114110,2266832.928864,135686.173928,0.0598571567407033,5-10%
Fis-114118,539504.861416,31410.451,0.0582208859389315,5-10%
Fis-114122,166501.300004,340.8896,0.00204736899947214,0-2%
Fis-114124,55075817.282076,94650.432764,0.00171854794780872,0-2%
Fis-114131,3075376.756256,261352.181224,0.0849821670442009,5-10%
Fis-114147,8903480.683624,1053006.946848,0.11826913364172,>10%
Fis-114150,2704755.239148,115881.0835,0.042843463919679,2-5%
Fis-114152,9255862.14084,430485.116352,0.0465094563641515,2-5%
Fis-114154,817175.93664,13386.703276,0.0163816660229159,0-2%
Fis-114155,4306051.37348,175713.205144,0.040806109798452,2-5%
Fis-114156,660544.643652,60257.11226,0.0912233757991772,5-10%
Fis-114163,966446.732356,16608.123636,0.0171847273936276,0-2%
Fis-114166,192463.42682,27587.79988,0.14334047946575,>10%
Fis-114167,631312.256904,1357.0026,0.00214949509558841,0-2%
Fis-114170,283305.075868,22036.203856,0.077782594570481,5-10%
Fis-114172,159318.311664,12195.8007,0.076549899208829,5-10%
Fis-114174,2721727.536488,117556.453996,0.0431918523878734,2-5%
Fis-114176,159754.652488,15774.726,0.098743452878062,5-10%
Fis-114177,3121324.186464,25698.016656,0.00823304953950075,0-2%
Fis-114179,4175084.088708,132599.217912,0.0317596520440462,2-5%
Fis-114181,2586505.538716,126986.418832,0.0490957459519066,2-5%
Fis-114184,760167.010236,45358.891008,0.0596696389046375,5-10%
Fis-114187,763547.059536,32076.974748,0.0420104751205418,2-5%
Fis-114188,153038.51938,913.89328,0.0059716552649779,0-2%
